,date,Asset,Value
2459,2017-10-11,BB,11.39
2460,2017-10-12,BB,11.49
2461,2017-10-13,BB,11.57
2462,2017-10-16,BB,11.37
2463,2017-10-17,BB,11.27
2464,2017-10-18,BB,11.25
2465,2017-10-19,BB,11.23
2466,2017-10-20,BB,11.12
2467,2017-10-23,BB,11.0
2468,2017-10-24,BB,11.02
2469,2017-10-25,BB,10.75
2470,2017-10-26,BB,10.74
2471,2017-10-27,BB,10.69
2472,2017-10-30,BB,11.09
2473,2017-10-31,BB,10.94
2474,2017-11-01,BB,10.78
2475,2017-11-02,BB,10.71
2476,2017-11-03,BB,10.95
2477,2017-11-06,BB,10.97
2478,2017-11-07,BB,10.83
2479,2017-11-08,BB,10.82
2480,2017-11-09,BB,10.76
2481,2017-11-10,BB,10.78
2482,2017-11-13,BB,10.69
2483,2017-11-14,BB,10.4
2484,2017-11-15,BB,10.33
2485,2017-11-16,BB,10.38
2486,2017-11-17,BB,10.3
2487,2017-11-20,BB,10.24
2488,2017-11-21,BB,10.54
2489,2017-11-22,BB,10.73
2490,2017-11-24,BB,10.79
2491,2017-11-27,BB,10.88
2492,2017-11-28,BB,10.93
2493,2017-11-29,BB,10.65
2494,2017-11-30,BB,10.77
2495,2017-12-01,BB,10.79
2496,2017-12-04,BB,10.44
2497,2017-12-05,BB,10.34
2498,2017-12-06,BB,10.21
2499,2017-12-07,BB,10.29
2500,2017-12-08,BB,10.25
2501,2017-12-11,BB,10.56
2502,2017-12-12,BB,10.66
2503,2017-12-13,BB,10.65
2504,2017-12-14,BB,10.67
2505,2017-12-15,BB,10.84
2506,2017-12-18,BB,10.94
2507,2017-12-19,BB,10.87
2508,2017-12-20,BB,12.17
2509,2017-12-21,BB,11.8
2510,2017-12-22,BB,11.6
2511,2017-12-26,BB,11.28
2512,2017-12-27,BB,11.22
2513,2017-12-28,BB,11.35
2514,2017-12-29,BB,11.17
2515,2018-01-02,BB,12.02
2516,2018-01-03,BB,13.53
2517,2018-01-04,BB,13.37
2518,2018-01-05,BB,13.83
2519,2018-01-08,BB,14.12
2520,2018-01-09,BB,14.4
2521,2018-01-10,BB,13.67
2522,2018-01-11,BB,13.45
2523,2018-01-12,BB,13.65
2524,2018-01-16,BB,13.81
2525,2018-01-17,BB,13.67
2526,2018-01-18,BB,13.25
2527,2018-01-19,BB,13.31
2528,2018-01-22,BB,13.28
2529,2018-01-23,BB,13.53
2530,2018-01-24,BB,13.25
2531,2018-01-25,BB,13.05
2532,2018-01-26,BB,13.43
2533,2018-01-29,BB,13.0
2534,2018-01-30,BB,12.58
2535,2018-01-31,BB,12.66
2536,2018-02-01,BB,12.9
2537,2018-02-02,BB,12.41
2538,2018-02-05,BB,11.86
2539,2018-02-06,BB,12.0
2540,2018-02-07,BB,11.75
2541,2018-02-08,BB,11.41
2542,2018-02-09,BB,11.61
2543,2018-02-12,BB,11.73
2544,2018-02-13,BB,11.77
2545,2018-02-14,BB,12.1
2546,2018-02-15,BB,12.12
2547,2018-02-16,BB,12.06
2548,2018-02-20,BB,12.11
2549,2018-02-21,BB,12.2
2550,2018-02-22,BB,11.91
2551,2018-02-23,BB,12.55
2552,2018-02-26,BB,12.58
2553,2018-02-27,BB,12.35
2554,2018-02-28,BB,12.14
2555,2018-03-01,BB,12.11
2556,2018-03-02,BB,12.36
2557,2018-03-05,BB,12.39
2558,2018-03-06,BB,12.44
2559,2018-03-07,BB,12.5
2560,2018-03-08,BB,12.89
2561,2018-03-09,BB,12.87
2562,2018-03-12,BB,12.82
2563,2018-03-13,BB,12.61
2564,2018-03-14,BB,12.8
2565,2018-03-15,BB,13.25
2566,2018-03-16,BB,12.95
2567,2018-03-19,BB,12.72
2568,2018-03-20,BB,13.08
2569,2018-03-21,BB,13.16
2570,2018-03-22,BB,12.82
2571,2018-03-23,BB,12.44
2572,2018-03-26,BB,13.09
2573,2018-03-27,BB,12.4
2574,2018-03-28,BB,12.2
2575,2018-03-29,BB,11.5
2576,2018-04-02,BB,10.72
2577,2018-04-03,BB,10.44
2578,2018-04-04,BB,10.53
2579,2018-04-05,BB,10.47
2580,2018-04-06,BB,10.19
2581,2018-04-09,BB,10.18
2582,2018-04-10,BB,10.63
2583,2018-04-11,BB,10.35
2584,2018-04-12,BB,10.54
2585,2018-04-13,BB,10.5
2586,2018-04-16,BB,10.51
2587,2018-04-17,BB,10.77
2588,2018-04-18,BB,10.79
2589,2018-04-19,BB,10.6
2590,2018-04-20,BB,10.63
2591,2018-04-23,BB,10.64
2592,2018-04-24,BB,10.4
2593,2018-04-25,BB,10.37
2594,2018-04-26,BB,10.55
2595,2018-04-27,BB,10.45
2596,2018-04-30,BB,10.47
2597,2018-05-01,BB,10.53
2598,2018-05-02,BB,10.85
2599,2018-05-03,BB,10.71
2600,2018-05-04,BB,10.84
2601,2018-05-07,BB,10.99
2602,2018-05-08,BB,11.12
2603,2018-05-09,BB,11.58
2604,2018-05-10,BB,11.88
2605,2018-05-11,BB,11.6
2606,2018-05-14,BB,11.62
2607,2018-05-15,BB,11.7
2608,2018-05-16,BB,11.61
2609,2018-05-17,BB,11.58
2610,2018-05-18,BB,11.54
2611,2018-05-21,BB,11.52
2612,2018-05-22,BB,11.59
2613,2018-05-23,BB,11.6
2614,2018-05-24,BB,11.57
2615,2018-05-25,BB,11.75
2616,2018-05-29,BB,11.73
2617,2018-05-30,BB,11.9
2618,2018-05-31,BB,11.83
2619,2018-06-01,BB,11.64
2620,2018-06-04,BB,11.91
2621,2018-06-05,BB,12.16
2622,2018-06-06,BB,12.54
2623,2018-06-07,BB,12.25
2624,2018-06-08,BB,12.1
2625,2018-06-11,BB,12.07
2626,2018-06-12,BB,12.33
2627,2018-06-13,BB,12.33
2628,2018-06-14,BB,12.22
2629,2018-06-15,BB,12.31
2630,2018-06-18,BB,12.2
2631,2018-06-19,BB,11.89
2632,2018-06-20,BB,11.9
2633,2018-06-21,BB,11.7
2634,2018-06-22,BB,10.68
2635,2018-06-25,BB,10.01
2636,2018-06-26,BB,10.12
2637,2018-06-27,BB,9.7
2638,2018-06-28,BB,9.76
2639,2018-06-29,BB,9.65
2640,2018-07-02,BB,9.96
2641,2018-07-03,BB,10.0
2642,2018-07-05,BB,9.8
2643,2018-07-06,BB,9.92
2644,2018-07-09,BB,10.04
2645,2018-07-10,BB,10.08
2646,2018-07-11,BB,9.88
2647,2018-07-12,BB,10.09
2648,2018-07-13,BB,10.2
2649,2018-07-16,BB,10.1
2650,2018-07-17,BB,10.11
2651,2018-07-18,BB,10.01
2652,2018-07-19,BB,10.33
2653,2018-07-20,BB,10.28
2654,2018-07-23,BB,10.39
2655,2018-07-24,BB,10.23
2656,2018-07-25,BB,10.32
2657,2018-07-26,BB,10.26
2658,2018-07-27,BB,9.99
2659,2018-07-30,BB,9.7
2660,2018-07-31,BB,9.81
2661,2018-08-01,BB,9.74
2662,2018-08-02,BB,10.01
2663,2018-08-03,BB,10.07
2664,2018-08-06,BB,10.19
2665,2018-08-07,BB,9.85
2666,2018-08-08,BB,10.32
2667,2018-08-09,BB,10.46
2668,2018-08-10,BB,10.3
2669,2018-08-13,BB,10.29
2670,2018-08-14,BB,10.22
2671,2018-08-15,BB,9.95
2672,2018-08-16,BB,10.08
2673,2018-08-17,BB,10.07
2674,2018-08-20,BB,10.14
2675,2018-08-21,BB,10.12
2676,2018-08-22,BB,10.17
2677,2018-08-23,BB,10.26
2678,2018-08-24,BB,10.6
2679,2018-08-27,BB,10.78
2680,2018-08-28,BB,10.94
2681,2018-08-29,BB,10.82
2682,2018-08-30,BB,10.6
2683,2018-08-31,BB,10.67
2684,2018-09-04,BB,10.64
2685,2018-09-05,BB,9.97
2686,2018-09-06,BB,9.85
2687,2018-09-07,BB,10.02
2688,2018-09-10,BB,9.97
2689,2018-09-11,BB,10.3
2690,2018-09-12,BB,10.28
2691,2018-09-13,BB,10.26
2692,2018-09-14,BB,10.3
2693,2018-09-17,BB,10.11
2694,2018-09-18,BB,10.26
2695,2018-09-19,BB,10.21
2696,2018-09-20,BB,10.34
2697,2018-09-21,BB,10.41
2698,2018-09-24,BB,10.42
2699,2018-09-25,BB,10.4
2700,2018-09-26,BB,10.32
2701,2018-09-27,BB,10.19
2702,2018-09-28,BB,11.38
2703,2018-10-01,BB,10.83
2704,2018-10-02,BB,10.36
2705,2018-10-03,BB,10.56
2706,2018-10-04,BB,10.26
2707,2018-10-05,BB,10.02
2708,2018-10-08,BB,9.94
2709,2018-10-09,BB,9.76
2710,2018-10-10,BB,9.25
2711,2018-10-11,BB,9.51
2712,2018-10-12,BB,9.6
2713,2018-10-15,BB,9.47
2714,2018-10-16,BB,9.77
2715,2018-10-17,BB,9.74
2716,2018-10-18,BB,9.61
2717,2018-10-19,BB,9.32
2718,2018-10-22,BB,9.47
2719,2018-10-23,BB,9.36
2720,2018-10-24,BB,8.83
2721,2018-10-25,BB,9.14
2722,2018-10-26,BB,8.96
2723,2018-10-29,BB,8.81
2724,2018-10-30,BB,9.02
2725,2018-10-31,BB,9.25
2726,2018-11-01,BB,9.53
2727,2018-11-02,BB,9.37
2728,2018-11-05,BB,9.34
2729,2018-11-06,BB,9.44
2730,2018-11-07,BB,9.63
2731,2018-11-08,BB,9.57
2732,2018-11-09,BB,9.3
2733,2018-11-12,BB,8.96
2734,2018-11-13,BB,8.96
2735,2018-11-14,BB,8.84
2736,2018-11-15,BB,8.86
2737,2018-11-16,BB,8.97
2738,2018-11-19,BB,8.59
2739,2018-11-20,BB,8.66
2740,2018-11-21,BB,8.78
2741,2018-11-23,BB,8.67
2742,2018-11-26,BB,8.94
2743,2018-11-27,BB,8.86
2744,2018-11-28,BB,8.91
2745,2018-11-29,BB,8.8
2746,2018-11-30,BB,8.79
2747,2018-12-03,BB,8.84
2748,2018-12-04,BB,8.41
2749,2018-12-06,BB,8.26
2750,2018-12-07,BB,8.0
2751,2018-12-10,BB,7.9
2752,2018-12-11,BB,7.86
2753,2018-12-12,BB,7.97
2754,2018-12-13,BB,7.71
2755,2018-12-14,BB,7.6
2756,2018-12-17,BB,7.44
2757,2018-12-18,BB,7.47
2758,2018-12-19,BB,7.35
2759,2018-12-20,BB,7.55
2760,2018-12-21,BB,6.91
2761,2018-12-24,BB,6.77
2762,2018-12-26,BB,7.0
2763,2018-12-27,BB,7.05
2764,2018-12-28,BB,7.16
2765,2018-12-31,BB,7.11
2766,2019-01-02,BB,7.11
2767,2019-01-03,BB,6.88
2768,2019-01-04,BB,7.23
2769,2019-01-07,BB,7.43
2770,2019-01-08,BB,7.41
2771,2019-01-09,BB,7.47
2772,2019-01-10,BB,7.52
2773,2019-01-11,BB,7.57
2774,2019-01-14,BB,7.49
2775,2019-01-15,BB,7.53
2776,2019-01-16,BB,7.66
2777,2019-01-17,BB,7.69
2778,2019-01-18,BB,7.86
2779,2019-01-22,BB,7.6
2780,2019-01-23,BB,7.72
2781,2019-01-24,BB,7.77
2782,2019-01-25,BB,8.1
2783,2019-01-28,BB,8.01
2784,2019-01-29,BB,7.96
2785,2019-01-30,BB,8.13
2786,2019-01-31,BB,8.07
2787,2019-02-01,BB,8.11
2788,2019-02-04,BB,8.22
2789,2019-02-05,BB,8.34
2790,2019-02-06,BB,8.31
2791,2019-02-07,BB,8.1
2792,2019-02-08,BB,8.11
2793,2019-02-11,BB,8.26
2794,2019-02-12,BB,8.42
2795,2019-02-13,BB,8.49
2796,2019-02-14,BB,8.49
2797,2019-02-15,BB,8.7
2798,2019-02-19,BB,8.74
2799,2019-02-20,BB,8.52
2800,2019-02-21,BB,8.37
2801,2019-02-22,BB,8.63
2802,2019-02-25,BB,8.75
2803,2019-02-26,BB,8.67
2804,2019-02-27,BB,8.68
2805,2019-02-28,BB,8.7
2806,2019-03-01,BB,8.79
2807,2019-03-04,BB,8.74
2808,2019-03-05,BB,8.71
2809,2019-03-06,BB,9.08
2810,2019-03-07,BB,9.02
2811,2019-03-08,BB,9.18
2812,2019-03-11,BB,9.26
2813,2019-03-12,BB,9.43
2814,2019-03-13,BB,9.44
2815,2019-03-14,BB,9.36
2816,2019-03-15,BB,9.42
2817,2019-03-18,BB,9.4
2818,2019-03-19,BB,9.36
2819,2019-03-20,BB,9.37
2820,2019-03-21,BB,9.36
2821,2019-03-22,BB,9.02
2822,2019-03-25,BB,8.83
2823,2019-03-26,BB,8.82
2824,2019-03-27,BB,8.76
2825,2019-03-28,BB,8.88
2826,2019-03-29,BB,10.09
2827,2019-04-01,BB,9.62
2828,2019-04-02,BB,9.6
2829,2019-04-03,BB,9.58
2830,2019-04-04,BB,9.31
2831,2019-04-05,BB,9.32
2832,2019-04-08,BB,9.36
2833,2019-04-09,BB,9.31
2834,2019-04-10,BB,9.3
2835,2019-04-11,BB,9.37
2836,2019-04-12,BB,9.27
2837,2019-04-15,BB,9.2
2838,2019-04-16,BB,9.3
2839,2019-04-17,BB,9.21
2840,2019-04-18,BB,9.21
2841,2019-04-22,BB,9.26
2842,2019-04-23,BB,9.2
2843,2019-04-24,BB,8.91
2844,2019-04-25,BB,9.05
2845,2019-04-26,BB,9.19
2846,2019-04-29,BB,9.29
2847,2019-04-30,BB,9.18
2848,2019-05-01,BB,9.07
2849,2019-05-02,BB,9.22
2850,2019-05-03,BB,9.39
2851,2019-05-06,BB,9.16
2852,2019-05-07,BB,8.99
2853,2019-05-08,BB,8.93
2854,2019-05-09,BB,8.84
2855,2019-05-10,BB,8.83
2856,2019-05-13,BB,8.36
2857,2019-05-14,BB,8.47
2858,2019-05-15,BB,8.57
2859,2019-05-16,BB,8.63
2860,2019-05-17,BB,8.45
2861,2019-05-20,BB,8.19
2862,2019-05-21,BB,8.25
2863,2019-05-22,BB,8.31
2864,2019-05-23,BB,8.04
2865,2019-05-24,BB,8.07
2866,2019-05-28,BB,8.05
2867,2019-05-29,BB,7.9
2868,2019-05-30,BB,7.92
2869,2019-05-31,BB,7.85
2870,2019-06-03,BB,7.81
2871,2019-06-04,BB,8.04
2872,2019-06-05,BB,7.9
2873,2019-06-06,BB,7.84
2874,2019-06-07,BB,7.94
2875,2019-06-10,BB,7.92
2876,2019-06-11,BB,8.26
2877,2019-06-12,BB,8.73
2878,2019-06-13,BB,8.68
2879,2019-06-14,BB,8.55
2880,2019-06-17,BB,8.61
2881,2019-06-18,BB,8.72
2882,2019-06-19,BB,8.96
2883,2019-06-20,BB,8.64
2884,2019-06-21,BB,8.48
2885,2019-06-24,BB,8.47
2886,2019-06-25,BB,8.29
2887,2019-06-26,BB,7.56
2888,2019-06-27,BB,7.38
2889,2019-06-28,BB,7.46
2890,2019-07-01,BB,7.48
2891,2019-07-02,BB,7.45
2892,2019-07-03,BB,7.53
2893,2019-07-05,BB,7.41
2894,2019-07-08,BB,7.13
2895,2019-07-09,BB,7.25
2896,2019-07-10,BB,7.07
2897,2019-07-11,BB,7.1
2898,2019-07-12,BB,7.2
2899,2019-07-15,BB,7.19
2900,2019-07-16,BB,7.14
2901,2019-07-17,BB,7.1
2902,2019-07-18,BB,7.03
2903,2019-07-19,BB,7.08
2904,2019-07-22,BB,7.12
2905,2019-07-23,BB,7.23
2906,2019-07-24,BB,7.3
2907,2019-07-25,BB,7.22
2908,2019-07-26,BB,7.37
2909,2019-07-29,BB,7.34
2910,2019-07-30,BB,7.43
2911,2019-07-31,BB,7.3
2912,2019-08-01,BB,7.27
2913,2019-08-02,BB,7.14
2914,2019-08-05,BB,6.85
2915,2019-08-06,BB,6.78
2916,2019-08-07,BB,6.83
2917,2019-08-08,BB,7.06
2918,2019-08-09,BB,6.96
2919,2019-08-12,BB,6.84
2920,2019-08-13,BB,7.0
2921,2019-08-14,BB,6.75
2922,2019-08-15,BB,6.68
2923,2019-08-16,BB,6.85
2924,2019-08-19,BB,6.96
2925,2019-08-20,BB,6.89
2926,2019-08-21,BB,7.09
2927,2019-08-22,BB,7.04
2928,2019-08-23,BB,6.98
2929,2019-08-26,BB,6.86
2930,2019-08-27,BB,6.73
2931,2019-08-28,BB,6.81
2932,2019-08-29,BB,6.96
2933,2019-08-30,BB,6.87
2934,2019-09-03,BB,6.76
2935,2019-09-04,BB,6.91
2936,2019-09-05,BB,7.28
2937,2019-09-06,BB,7.19
2938,2019-09-09,BB,6.98
2939,2019-09-10,BB,7.15
2940,2019-09-11,BB,7.51
2941,2019-09-12,BB,7.41
2942,2019-09-13,BB,7.47
2943,2019-09-16,BB,7.59
2944,2019-09-17,BB,7.6
2945,2019-09-18,BB,7.52
2946,2019-09-19,BB,7.57
2947,2019-09-20,BB,7.54
2948,2019-09-23,BB,7.51
2949,2019-09-24,BB,5.81
2950,2019-09-25,BB,5.57
2951,2019-09-26,BB,5.45
2952,2019-09-27,BB,5.26
2953,2019-09-30,BB,5.25
2954,2019-10-01,BB,5.15
2955,2019-10-02,BB,5.02
2956,2019-10-03,BB,5.1
2957,2019-10-04,BB,5.16
2958,2019-10-07,BB,5.1
2959,2019-10-08,BB,4.89
2960,2019-10-09,BB,4.97
2961,2019-10-10,BB,5.06
2962,2019-10-11,BB,5.32
2963,2019-10-14,BB,5.22
2964,2019-10-15,BB,5.24
2965,2019-10-16,BB,5.11
2966,2019-10-17,BB,5.21
2967,2019-10-18,BB,5.08
2968,2019-10-21,BB,5.21
2969,2019-10-22,BB,5.15
2970,2019-10-23,BB,5.21
2971,2019-10-24,BB,5.17
2972,2019-10-25,BB,5.22
2973,2019-10-28,BB,5.29
2974,2019-10-29,BB,5.27
2975,2019-10-30,BB,5.29
2976,2019-10-31,BB,5.26
2977,2019-11-01,BB,5.49
2978,2019-11-04,BB,5.61
2979,2019-11-05,BB,5.53
2980,2019-11-06,BB,5.55
2981,2019-11-07,BB,5.53
2982,2019-11-08,BB,5.54
2983,2019-11-11,BB,5.56
2984,2019-11-12,BB,5.63
2985,2019-11-13,BB,5.52
2986,2019-11-14,BB,5.38
2987,2019-11-15,BB,5.48
2988,2019-11-18,BB,5.29
2989,2019-11-19,BB,5.35
2990,2019-11-20,BB,5.26
2991,2019-11-21,BB,5.34
2992,2019-11-22,BB,5.6
2993,2019-11-25,BB,5.48
2994,2019-11-26,BB,5.54
2995,2019-11-27,BB,5.6
2996,2019-11-29,BB,5.57
2997,2019-12-02,BB,5.5
2998,2019-12-03,BB,5.38
2999,2019-12-04,BB,5.42
3000,2019-12-05,BB,5.37
3001,2019-12-06,BB,5.41
3002,2019-12-09,BB,5.44
3003,2019-12-10,BB,5.38
3004,2019-12-11,BB,5.54
3005,2019-12-12,BB,5.67
3006,2019-12-13,BB,5.66
3007,2019-12-16,BB,5.72
3008,2019-12-17,BB,5.71
3009,2019-12-18,BB,5.65
3010,2019-12-19,BB,5.81
3011,2019-12-20,BB,6.53
3012,2019-12-23,BB,6.47
3013,2019-12-24,BB,6.36
3014,2019-12-26,BB,6.43
3015,2019-12-27,BB,6.45
3016,2019-12-30,BB,6.42
3017,2019-12-31,BB,6.42
3018,2020-01-02,BB,6.52
3019,2020-01-03,BB,6.46
3020,2020-01-06,BB,6.68
3021,2020-01-07,BB,6.66
3022,2020-01-08,BB,6.66
3023,2020-01-09,BB,6.64
3024,2020-01-10,BB,6.56
3025,2020-01-13,BB,6.67
3026,2020-01-14,BB,6.64
3027,2020-01-15,BB,6.73
3028,2020-01-16,BB,6.82
3029,2020-01-17,BB,6.73
3030,2020-01-21,BB,6.58
3031,2020-01-22,BB,6.63
3032,2020-01-23,BB,6.66
3033,2020-01-24,BB,6.59
3034,2020-01-27,BB,6.26
3035,2020-01-28,BB,6.41
3036,2020-01-29,BB,6.34
3037,2020-01-30,BB,6.24
3038,2020-01-31,BB,6.1
3039,2020-02-03,BB,6.21
3040,2020-02-04,BB,6.15
3041,2020-02-05,BB,6.2
3042,2020-02-06,BB,6.13
3043,2020-02-07,BB,6.02
3044,2020-02-10,BB,6.05
3045,2020-02-11,BB,6.19
3046,2020-02-12,BB,6.07
3047,2020-02-13,BB,6.0
3048,2020-02-14,BB,5.83
3049,2020-02-18,BB,6.09
3050,2020-02-19,BB,6.15
3051,2020-02-20,BB,6.16
3052,2020-02-21,BB,6.01
3053,2020-02-24,BB,5.76
3054,2020-02-25,BB,5.5
3055,2020-02-26,BB,5.47
3056,2020-02-27,BB,5.14
3057,2020-02-28,BB,5.17
3058,2020-03-02,BB,5.08
3059,2020-03-03,BB,4.93
3060,2020-03-04,BB,4.92
3061,2020-03-05,BB,4.67
3062,2020-03-06,BB,4.44
3063,2020-03-09,BB,3.85
3064,2020-03-10,BB,4.2
3065,2020-03-11,BB,4.16
3066,2020-03-12,BB,3.7
3067,2020-03-13,BB,4.38
3068,2020-03-16,BB,3.39
3069,2020-03-17,BB,2.9
3070,2020-03-18,BB,3.18
3071,2020-03-19,BB,3.26
3072,2020-03-20,BB,3.38
3073,2020-03-23,BB,3.44
3074,2020-03-24,BB,3.62
3075,2020-03-25,BB,3.76
3076,2020-03-26,BB,3.93
3077,2020-03-27,BB,3.81
3078,2020-03-30,BB,3.91
3079,2020-03-31,BB,4.13
3080,2020-04-01,BB,3.36
3081,2020-04-02,BB,3.23
3082,2020-04-03,BB,3.22
3083,2020-04-06,BB,3.48
3084,2020-04-07,BB,3.61
3085,2020-04-08,BB,3.84
3086,2020-04-09,BB,3.76
3087,2020-04-13,BB,3.86
3088,2020-04-14,BB,4.0
3089,2020-04-15,BB,3.7
3090,2020-04-16,BB,4.01
3091,2020-04-17,BB,4.27
3092,2020-04-20,BB,4.09
3093,2020-04-21,BB,3.92
3094,2020-04-22,BB,3.9
3095,2020-04-23,BB,4.01
3096,2020-04-24,BB,4.04
3097,2020-04-27,BB,4.26
3098,2020-04-28,BB,4.21
3099,2020-04-29,BB,4.37
3100,2020-04-30,BB,4.28
3101,2020-05-01,BB,4.07
3102,2020-05-04,BB,4.26
3103,2020-05-05,BB,4.27
3104,2020-05-06,BB,4.49
3105,2020-05-07,BB,4.6
3106,2020-05-08,BB,4.71
3107,2020-05-11,BB,4.58
3108,2020-05-12,BB,4.5
3109,2020-05-13,BB,4.46
3110,2020-05-14,BB,4.46
3111,2020-05-15,BB,4.42
3112,2020-05-18,BB,4.49
3113,2020-05-19,BB,4.49
3114,2020-05-20,BB,4.65
3115,2020-05-21,BB,4.54
3116,2020-05-22,BB,4.54
3117,2020-05-26,BB,4.64
3118,2020-05-27,BB,4.66
3119,2020-05-28,BB,4.58
3120,2020-05-29,BB,4.64
3121,2020-06-01,BB,4.92
3122,2020-06-02,BB,5.36
3123,2020-06-03,BB,5.21
3124,2020-06-04,BB,5.23
3125,2020-06-05,BB,5.47
3126,2020-06-08,BB,5.79
3127,2020-06-09,BB,5.61
3128,2020-06-10,BB,5.57
3129,2020-06-11,BB,5.03
3130,2020-06-12,BB,5.25
3131,2020-06-15,BB,4.99
3132,2020-06-16,BB,5.22
3133,2020-06-17,BB,5.1
3134,2020-06-18,BB,5.08
3135,2020-06-19,BB,5.06
3136,2020-06-22,BB,5.12
3137,2020-06-23,BB,5.1
3138,2020-06-24,BB,4.92
3139,2020-06-25,BB,4.85
3140,2020-06-26,BB,4.72
3141,2020-06-29,BB,4.8
3142,2020-06-30,BB,4.89
3143,2020-07-01,BB,4.78
3144,2020-07-02,BB,4.85
3145,2020-07-06,BB,5.02
3146,2020-07-07,BB,4.8
3147,2020-07-08,BB,4.84
3148,2020-07-09,BB,4.81
3149,2020-07-10,BB,4.73
3150,2020-07-13,BB,4.58
3151,2020-07-14,BB,4.58
3152,2020-07-15,BB,4.71
3153,2020-07-16,BB,4.65
3154,2020-07-17,BB,4.8
3155,2020-07-20,BB,4.99
3156,2020-07-21,BB,4.85
3157,2020-07-22,BB,4.79
3158,2020-07-23,BB,4.74
3159,2020-07-24,BB,4.65
3160,2020-07-27,BB,4.69
3161,2020-07-28,BB,4.66
3162,2020-07-29,BB,4.87
3163,2020-07-30,BB,4.74
3164,2020-07-31,BB,4.74
3165,2020-08-03,BB,4.74
3166,2020-08-04,BB,4.75
3167,2020-08-05,BB,4.84
3168,2020-08-06,BB,4.96
3169,2020-08-07,BB,4.84
3170,2020-08-10,BB,4.84
3171,2020-08-11,BB,4.79
3172,2020-08-12,BB,4.82
3173,2020-08-13,BB,4.89
3174,2020-08-14,BB,4.8
3175,2020-08-17,BB,4.81
3176,2020-08-18,BB,4.79
3177,2020-08-19,BB,4.78
3178,2020-08-20,BB,4.83
3179,2020-08-21,BB,4.75
3180,2020-08-24,BB,4.79
3181,2020-08-25,BB,4.78
3182,2020-08-26,BB,5.08
3183,2020-08-27,BB,5.03
3184,2020-08-28,BB,5.23
3185,2020-08-31,BB,5.22
3186,2020-09-01,BB,5.58
3187,2020-09-02,BB,5.52
3188,2020-09-03,BB,5.18
3189,2020-09-04,BB,5.11
3190,2020-09-08,BB,4.93
3191,2020-09-09,BB,4.92
3192,2020-09-10,BB,4.8
3193,2020-09-11,BB,4.75
3194,2020-09-14,BB,4.82
3195,2020-09-15,BB,4.81
3196,2020-09-16,BB,4.73
3197,2020-09-17,BB,4.73
3198,2020-09-18,BB,4.86
3199,2020-09-21,BB,4.76
3200,2020-09-22,BB,4.94
3201,2020-09-23,BB,4.8
3202,2020-09-24,BB,4.75
3203,2020-09-25,BB,4.77
3204,2020-09-28,BB,4.61
3205,2020-09-29,BB,4.63
3206,2020-09-30,BB,4.59
3207,2020-10-01,BB,4.58
3208,2020-10-02,BB,4.44
3209,2020-10-05,BB,4.5
3210,2020-10-06,BB,4.55
3211,2020-10-07,BB,4.57
3212,2020-10-08,BB,4.6
3213,2020-10-09,BB,4.73
3214,2020-10-12,BB,4.75
3215,2020-10-13,BB,5.14
3216,2020-10-14,BB,5.08
3217,2020-10-15,BB,5.16
3218,2020-10-16,BB,4.98
3219,2020-10-19,BB,5.19
3220,2020-10-20,BB,5.08
3221,2020-10-21,BB,5.1
3222,2020-10-22,BB,5.13
3223,2020-10-23,BB,5.12
3224,2020-10-26,BB,4.88
3225,2020-10-27,BB,4.85
3226,2020-10-28,BB,4.57
3227,2020-10-29,BB,4.61
3228,2020-10-30,BB,4.49
3229,2020-11-02,BB,4.48
3230,2020-11-03,BB,4.67
3231,2020-11-04,BB,4.68
3232,2020-11-05,BB,4.86
3233,2020-11-06,BB,4.83
3234,2020-11-09,BB,4.93
3235,2020-11-10,BB,5.02
3236,2020-11-11,BB,5.19
3237,2020-11-12,BB,4.99
3238,2020-11-13,BB,5.11
3239,2020-11-16,BB,5.19
3240,2020-11-17,BB,5.29
3241,2020-11-18,BB,5.44
3242,2020-11-19,BB,5.36
3243,2020-11-20,BB,5.76
3244,2020-11-23,BB,5.66
3245,2020-11-24,BB,5.7
3246,2020-11-25,BB,5.91
3247,2020-11-27,BB,6.15
3248,2020-11-30,BB,5.87
3249,2020-12-01,BB,7.0
3250,2020-12-02,BB,7.45
3251,2020-12-03,BB,7.46
3252,2020-12-04,BB,8.52
3253,2020-12-07,BB,8.25
3254,2020-12-08,BB,8.52
3255,2020-12-09,BB,8.31
3256,2020-12-10,BB,8.37
3257,2020-12-11,BB,8.16
3258,2020-12-14,BB,8.25
3259,2020-12-15,BB,8.3
3260,2020-12-16,BB,8.24
3261,2020-12-17,BB,8.26
3262,2020-12-18,BB,6.95
3263,2020-12-21,BB,7.11
3264,2020-12-22,BB,7.19
3265,2020-12-23,BB,7.09
3266,2020-12-24,BB,7.06
3267,2020-12-28,BB,6.88
3268,2020-12-29,BB,6.77
3269,2020-12-30,BB,6.67
3270,2020-12-31,BB,6.63
3271,2021-01-04,BB,6.58
3272,2021-01-05,BB,6.77
3273,2021-01-06,BB,6.71
3274,2021-01-07,BB,7.06
3275,2021-01-08,BB,7.56
3276,2021-01-11,BB,7.65
3277,2021-01-12,BB,7.63
3278,2021-01-13,BB,7.44
3279,2021-01-14,BB,9.11
3280,2021-01-15,BB,9.84
