ticker_symbol,day_date,close_value,volume,open_value,high_value,low_value,delta
GOOGL,1/19/2018,1143.5,1449097,1138.03,1143.7797,1132.5,0%
GOOG,1/19/2018,1137.51,1390118,1131.83,1137.86,1128.3,1%
MSFT,1/19/2018,90,35612750,90.14,90.61,89.66,0%
TSLA,1/19/2018,350.02,4871181,345,350.5899,342.6,1%
AAPL,1/20/2018,178.46,31306390,178.61,179.58,177.41,0%
AMZN,1/20/2018,1294.58,4455108,1312,1313,1292.99,-1%
GOOGL,1/20/2018,1143.5,1449097,1138.03,1143.7797,1132.5,0%
GOOG,1/20/2018,1137.51,1390118,1131.83,1137.86,1128.3,1%
MSFT,1/20/2018,90,35612750,90.14,90.61,89.66,0%
TSLA,1/20/2018,350.02,4871181,345,350.5899,342.6,1%
AAPL,1/21/2018,178.46,31306390,178.61,179.58,177.41,0%
AMZN,1/21/2018,1294.58,4455108,1312,1313,1292.99,-1%
GOOGL,1/21/2018,1143.5,1449097,1138.03,1143.7797,1132.5,0%
GOOG,1/21/2018,1137.51,1390118,1131.83,1137.86,1128.3,1%
MSFT,1/21/2018,90,35612750,90.14,90.61,89.66,0%
TSLA,1/21/2018,350.02,4871181,345,350.5899,342.6,1%
AAPL,1/22/2018,177,27052000,177.3,177.78,176.6016,0%
AMZN,1/22/2018,1327.31,4126235,1297.17,1327.45,1296.6636,2%
GOOGL,1/22/2018,1164.16,1475670,1143.82,1166.88,1141.82,2%
GOOG,1/22/2018,1155.81,1616120,1137.49,1159.88,1135.1101,2%
MSFT,1/22/2018,91.61,23511170,90,91.62,89.74,2%
TSLA,1/22/2018,351.56,6199777,349.4,357.83,349.2,1%
AAPL,1/23/2018,177.04,32395870,177.3,179.44,176.82,0%
AMZN,1/23/2018,1362.54,5130673,1338.09,1364.9,1337.34,2%
GOOGL,1/23/2018,1176.17,1940085,1170.62,1178.51,1167.25,0%
GOOG,1/23/2018,1169.97,1309862,1159.85,1171.6266,1158.75,1%
MSFT,1/23/2018,91.9,23014000,91.9,92.3,91.54,0%
TSLA,1/23/2018,352.79,5447622,360,360.5,351,-2%
AAPL,1/24/2018,174.22,51368540,177.25,177.3,173.2,-2%
AMZN,1/24/2018,1357.51,6781297,1374.82,1388.16,1338,-1%
GOOGL,1/24/2018,1171.29,1845809,1184.98,1187.05,1167.401,-1%
GOOG,1/24/2018,1164.24,1382904,1177.33,1179.86,1161.05,-1%
MSFT,1/24/2018,91.82,32735410,92.55,93.43,91.58,-1%
TSLA,1/24/2018,345.89,5277386,354.58,354.75,343.52,-2%
AAPL,1/25/2018,171.11,41438280,174.505,174.95,170.53,-2%
AMZN,1/25/2018,1377.95,4741473,1368,1378.34,1357.62,1%
GOOGL,1/25/2018,1182.14,1486658,1180.71,1185,1171.84,0%
GOOG,1/25/2018,1170.37,1461518,1172.53,1175.94,1162.76,0%
MSFT,1/25/2018,92.33,26099100,92.465,93.24,91.93,0%
TSLA,1/25/2018,337.64,6725208,348.27,349.2,336.4,-3%
AAPL,1/26/2018,171.51,39075250,172,172,170.06,0%
AMZN,1/26/2018,1402.05,4825682,1392.01,1402.53,1380.91,1%
GOOGL,1/26/2018,1187.56,2097874,1187.53,1187.56,1168.03,0%
GOOG,1/26/2018,1175.84,1981173,1175.08,1175.84,1158.11,0%
MSFT,1/26/2018,94.06,28964890,93.12,94.06,92.58,1%
TSLA,1/26/2018,342.85,4535457,341.5,344,335.71,0%
AAPL,1/27/2018,171.51,39075250,172,172,170.06,0%
AMZN,1/27/2018,1402.05,4825682,1392.01,1402.53,1380.91,1%
GOOGL,1/27/2018,1187.56,2097874,1187.53,1187.56,1168.03,0%
GOOG,1/27/2018,1175.84,1981173,1175.08,1175.84,1158.11,0%
MSFT,1/27/2018,94.06,28964890,93.12,94.06,92.58,1%
TSLA,1/27/2018,342.85,4535457,341.5,344,335.71,0%
AAPL,1/28/2018,171.51,39075250,172,172,170.06,0%
AMZN,1/28/2018,1402.05,4825682,1392.01,1402.53,1380.91,1%
GOOGL,1/28/2018,1187.56,2097874,1187.53,1187.56,1168.03,0%
GOOG,1/28/2018,1175.84,1981173,1175.08,1175.84,1158.11,0%
MSFT,1/28/2018,94.06,28964890,93.12,94.06,92.58,1%
TSLA,1/28/2018,342.85,4535457,341.5,344,335.71,0%
AAPL,1/29/2018,167.96,50565420,170.16,170.16,167.07,-1%
AMZN,1/29/2018,1417.68,5690168,1409.18,1431.39,1400.44,1%
GOOGL,1/29/2018,1186.48,1570320,1188,1198,1184.06,0%
GOOG,1/29/2018,1175.58,1337324,1176.48,1186.89,1171.98,0%
MSFT,1/29/2018,93.92,31521680,95.14,95.45,93.72,-1%
TSLA,1/29/2018,349.53,4738208,339.85,350.85,338.28,3%
AAPL,1/30/2018,166.97,45635470,165.525,167.37,164.7,1%
AMZN,1/30/2018,1437.82,5802415,1403.17,1439.25,1392,2%
GOOGL,1/30/2018,1177.37,1813553,1177.72,1187.93,1174.51,0%
GOOG,1/30/2018,1163.69,1541771,1167.83,1176.52,1163.52,0%
MSFT,1/30/2018,92.74,37310120,93.3,93.66,92.1,-1%
TSLA,1/30/2018,345.82,4710684,345.14,348.27,342.17,0%
AAPL,1/31/2018,167.43,32234520,166.87,168.4417,166.5,0%
AMZN,1/31/2018,1450.89,6386185,1451.3,1472.58,1450.04,0%
GOOGL,1/31/2018,1182.22,1788813,1183.81,1186.32,1172.1,0%
GOOG,1/31/2018,1169.94,1523820,1170.57,1173,1159.13,0%
MSFT,1/31/2018,95.01,47448270,93.75,95.4,93.51,1%
TSLA,1/31/2018,354.31,6199373,347.51,356.19,345.19,2%
AAPL,2/1/2018,167.78,44453230,167.165,168.62,166.76,0%
AMZN,2/1/2018,1390,8985040,1445,1459.8799,1385.1419,-4%
GOOGL,2/1/2018,1181.59,3617850,1175.99,1187.45,1169.36,0%
GOOG,2/1/2018,1167.7,2380221,1162.61,1174,1157.52,0%
MSFT,2/1/2018,94.26,46866010,94.79,96.07,93.5813,-1%
TSLA,2/1/2018,349.25,4187440,351,359.66,348.63,0%
AAPL,2/2/2018,160.5,85957050,166,166.8,160.1,-3%
AMZN,2/2/2018,1429.95,11014340,1477.39,1498,1414,-3%
GOOGL,2/2/2018,1119.2,5831818,1127.42,1131.3,1111.17,-1%
GOOG,2/2/2018,1111.9,4837979,1122,1123.07,1107.2779,-1%
MSFT,2/2/2018,91.78,47484680,93.64,93.97,91.5,-2%
TSLA,2/2/2018,343.75,3696157,348.44,351.95,340.51,-1%
AAPL,2/3/2018,160.5,85957050,166,166.8,160.1,-3%
AMZN,2/3/2018,1429.95,11014340,1477.39,1498,1414,-3%
GOOGL,2/3/2018,1119.2,5831818,1127.42,1131.3,1111.17,-1%
GOOG,2/3/2018,1111.9,4837979,1122,1123.07,1107.2779,-1%
MSFT,2/3/2018,91.78,47484680,93.64,93.97,91.5,-2%
TSLA,2/3/2018,343.75,3696157,348.44,351.95,340.51,-1%
AAPL,2/4/2018,160.5,85957050,166,166.8,160.1,-3%
AMZN,2/4/2018,1429.95,11014340,1477.39,1498,1414,-3%
GOOGL,2/4/2018,1119.2,5831818,1127.42,1131.3,1111.17,-1%
GOOG,2/4/2018,1111.9,4837979,1122,1123.07,1107.2779,-1%
MSFT,2/4/2018,91.78,47484680,93.64,93.97,91.5,-2%
TSLA,2/4/2018,343.75,3696157,348.44,351.95,340.51,-1%
AAPL,2/5/2018,156.49,72215320,159.1,163.88,156,-2%
AMZN,2/5/2018,1390,11422520,1402.62,1458.98,1320.72,-1%
GOOGL,2/5/2018,1062.39,4151504,1100.61,1114.99,1056.74,-3%
GOOG,2/5/2018,1055.8,3769453,1090.6,1110,1052.03,-3%
MSFT,2/5/2018,88,50588980,90.56,93.24,88,-3%
TSLA,2/5/2018,333.13,4441166,337.97,344.47,333,-1%
AAPL,2/6/2018,163.03,68171940,154.83,163.72,154,5%
AMZN,2/6/2018,1442.84,10937550,1361.46,1443.99,1351.79,6%
GOOGL,2/6/2018,1084.43,3805467,1033.98,1087.375,1030.01,5%
GOOG,2/6/2018,1080.6,3432313,1027.18,1081.71,1023.1367,5%
MSFT,2/6/2018,91.33,67970920,86.89,91.475,85.25,5%
TSLA,2/6/2018,333.97,5080032,325.21,336.22,323.5,3%
AAPL,2/7/2018,159.54,51467440,163.085,163.4,159.0685,-2%
AMZN,2/7/2018,1416.78,7126128,1449,1460.99,1415.15,-2%
GOOGL,2/7/2018,1055.41,2584451,1084.97,1086.53,1054.62,-3%
GOOG,2/7/2018,1048.58,2353003,1081.54,1081.78,1048.26,-3%
MSFT,2/7/2018,89.61,41082380,90.49,91.77,89.2,-1%
TSLA,2/7/2018,345,6729682,338.99,346,335.66,2%
AAPL,2/8/2018,155.15,54145930,160.29,161,155.03,-3%
AMZN,2/8/2018,1350.5,8496355,1429.675,1433.7522,1349.94,-6%
GOOGL,2/8/2018,1007.71,3330234,1059.87,1063.93,1004.7,-5%
GOOG,2/8/2018,1001.52,2809890,1055.41,1058.62,1000.66,-5%
MSFT,2/8/2018,85.01,55247060,89.71,89.875,84.76,-5%
TSLA,2/8/2018,315.23,10296420,343.31,348.62,314.6,-8%
AAPL,2/9/2018,156.41,70583530,157.07,157.89,150.24,0%
AMZN,2/9/2018,1339.6,14128670,1373.49,1383.5,1265.93,-2%
GOOGL,2/9/2018,1046.27,4912365,1025.88,1051.72,997,2%
GOOG,2/9/2018,1037.78,3503970,1017.25,1043.97,992.56,2%
MSFT,2/9/2018,88.18,63470240,86.3,88.93,83.83,2%
TSLA,2/9/2018,310.42,12924430,319.93,320.9845,294.76,-3%
AAPL,2/10/2018,156.41,70583530,157.07,157.89,150.24,0%
AMZN,2/10/2018,1339.6,14128670,1373.49,1383.5,1265.93,-2%
GOOGL,2/10/2018,1046.27,4912365,1025.88,1051.72,997,2%
GOOG,2/10/2018,1037.78,3503970,1017.25,1043.97,992.56,2%
MSFT,2/10/2018,88.18,63470240,86.3,88.93,83.83,2%
TSLA,2/10/2018,310.42,12924430,319.93,320.9845,294.76,-3%
AAPL,2/11/2018,156.41,70583530,157.07,157.89,150.24,0%
AMZN,2/11/2018,1339.6,14128670,1373.49,1383.5,1265.93,-2%
GOOGL,2/11/2018,1046.27,4912365,1025.88,1051.72,997,2%
GOOG,2/11/2018,1037.78,3503970,1017.25,1043.97,992.56,2%
MSFT,2/11/2018,88.18,63470240,86.3,88.93,83.83,2%
TSLA,2/11/2018,310.42,12924430,319.93,320.9845,294.76,-3%
AAPL,2/12/2018,162.71,60774900,158.5,163.89,157.51,3%
AMZN,2/12/2018,1386.23,6718037,1364.67,1393.81,1344.01,2%
GOOGL,2/12/2018,1054.56,2804888,1056.67,1065.57,1045.49,0%
GOOG,2/12/2018,1051.94,2054002,1048,1061.5,1040.928,0%
MSFT,2/12/2018,89.13,35657250,88.735,89.78,87.9295,0%
TSLA,2/12/2018,315.73,6224479,316.13,318.08,306.25,0%
AAPL,2/13/2018,164.34,32483310,161.95,164.75,161.65,1%
AMZN,2/13/2018,1414.51,5880823,1385.93,1419.72,1383.53,2%
GOOGL,2/13/2018,1054.14,1575967,1050,1061.22,1046.92,0%
GOOG,2/13/2018,1052.1,1213800,1045,1058.37,1044.0872,1%
MSFT,2/13/2018,89.83,26320030,88.93,90,87.8,1%
TSLA,2/13/2018,323.66,4554631,315.02,324.19,312.5105,3%
AAPL,2/14/2018,167.37,40382890,163.045,167.54,162.88,3%
AMZN,2/14/2018,1451.05,5940392,1406.25,1452.06,1403.36,3%
GOOGL,2/14/2018,1072.7,2057532,1054.32,1075.47,1049.8,2%
GOOG,2/14/2018,1069.7,1547665,1048.95,1071.72,1046.75,2%
MSFT,2/14/2018,90.81,34825510,88.51,90.99,88.41,3%
TSLA,2/14/2018,322.31,3948077,320.84,326.17,318.52,0%
AAPL,2/15/2018,172.99,50908540,169.79,173.09,169,2%
AMZN,2/15/2018,1461.76,5634873,1466.89,1468.94,1436.8367,0%
GOOGL,2/15/2018,1091.36,1858866,1083.45,1094.1,1067.23,1%
GOOG,2/15/2018,1089.52,1785552,1079.07,1091.4794,1064.34,1%
MSFT,2/15/2018,92.66,27523410,91.21,92.72,90.62,2%
TSLA,2/15/2018,334.065,5909823,324.5,334.12,322.4,3%
AAPL,2/16/2018,172.43,40113790,172.36,174.82,171.77,0%
AMZN,2/16/2018,1448.69,4464048,1457.37,1465.8,1446.56,-1%
GOOGL,2/16/2018,1095.5,1993147,1093.38,1108.31,1091.55,0%
GOOG,2/16/2018,1094.8,1680283,1088.41,1104.67,1088.3134,1%
MSFT,2/16/2018,92,30580470,92.45,93.5,91.8,0%
TSLA,2/16/2018,335.49,5640184,332.5,343.12,331.64,1%
AAPL,2/17/2018,172.43,40113790,172.36,174.82,171.77,0%
AMZN,2/17/2018,1448.69,4464048,1457.37,1465.8,1446.56,-1%
GOOGL,2/17/2018,1095.5,1993147,1093.38,1108.31,1091.55,0%
GOOG,2/17/2018,1094.8,1680283,1088.41,1104.67,1088.3134,1%
MSFT,2/17/2018,92,30580470,92.45,93.5,91.8,0%
TSLA,2/17/2018,335.49,5640184,332.5,343.12,331.64,1%
AAPL,2/18/2018,172.43,40113790,172.36,174.82,171.77,0%
AMZN,2/18/2018,1448.69,4464048,1457.37,1465.8,1446.56,-1%
GOOGL,2/18/2018,1095.5,1993147,1093.38,1108.31,1091.55,0%
GOOG,2/18/2018,1094.8,1680283,1088.41,1104.67,1088.3134,1%
MSFT,2/18/2018,92,30580470,92.45,93.5,91.8,0%
TSLA,2/18/2018,335.49,5640184,332.5,343.12,331.64,1%
AAPL,2/19/2018,172.43,40113790,172.36,174.82,171.77,0%
AMZN,2/19/2018,1448.69,4464048,1457.37,1465.8,1446.56,-1%
GOOGL,2/19/2018,1095.5,1993147,1093.38,1108.31,1091.55,0%
GOOG,2/19/2018,1094.8,1680283,1088.41,1104.67,1088.3134,1%
MSFT,2/19/2018,92,30580470,92.45,93.5,91.8,0%
TSLA,2/19/2018,335.49,5640184,332.5,343.12,331.64,1%
AAPL,2/20/2018,171.85,33690660,172.05,174.26,171.42,0%
AMZN,2/20/2018,1468.35,6473520,1446.49,1488.77,1446.49,2%
GOOGL,2/20/2018,1103.59,1683724,1092.76,1116.29,1090,1%
GOOG,2/20/2018,1102.46,1389491,1090.57,1113.95,1088.52,1%
MSFT,2/20/2018,92.72,30325530,91.475,93.06,91.01,1%
TSLA,2/20/2018,334.77,4005962,334.47,340.84,331.5,0%
AAPL,2/21/2018,171.07,37378070,172.83,174.12,171.01,-1%
AMZN,2/21/2018,1482.92,6270085,1485,1503.49,1478.92,0%
GOOGL,2/21/2018,1113.75,2071384,1109.1,1136.2,1107.51,0%
GOOG,2/21/2018,1111.34,1507152,1106.47,1133.97,1106.33,0%
MSFT,2/21/2018,91.49,26664100,92.98,93.3595,91.49,-2%
TSLA,2/21/2018,333.3,3207250,336.03,339.6929,333.17,-1%
AAPL,2/22/2018,172.5,30953760,171.8,173.95,171.71,0%
AMZN,2/22/2018,1485.34,4806267,1495.36,1502.54,1475.76,-1%
GOOGL,2/22/2018,1109.9,1398673,1119.17,1125.46,1105.15,-1%
GOOG,2/22/2018,1106.63,1309536,1116.19,1122.82,1102.59,-1%
MSFT,2/22/2018,91.73,23613350,92.05,92.73,91.36,0%
TSLA,2/22/2018,346.17,6961880,335.53,347.44,334.7501,3%
AAPL,2/23/2018,175.5,33772050,173.67,175.65,173.54,1%
AMZN,2/23/2018,1500,4395443,1495.34,1500,1486.5,0%
GOOGL,2/23/2018,1128.09,1262837,1118.66,1129,1108.4373,1%
GOOG,2/23/2018,1126.79,1190432,1112.64,1127.28,1104.7135,1%
MSFT,2/23/2018,94.06,26294200,92.75,94.07,92.36,1%
TSLA,2/23/2018,352.05,5814177,347.83,354.99,347.1,1%
AAPL,2/24/2018,175.5,33772050,173.67,175.65,173.54,1%
AMZN,2/24/2018,1500,4395443,1495.34,1500,1486.5,0%
GOOGL,2/24/2018,1128.09,1262837,1118.66,1129,1108.4373,1%
GOOG,2/24/2018,1126.79,1190432,1112.64,1127.28,1104.7135,1%
MSFT,2/24/2018,94.06,26294200,92.75,94.07,92.36,1%
TSLA,2/24/2018,352.05,5814177,347.83,354.99,347.1,1%
AAPL,2/25/2018,175.5,33772050,173.67,175.65,173.54,1%
AMZN,2/25/2018,1500,4395443,1495.34,1500,1486.5,0%
GOOGL,2/25/2018,1128.09,1262837,1118.66,1129,1108.4373,1%
GOOG,2/25/2018,1126.79,1190432,1112.64,1127.28,1104.7135,1%
MSFT,2/25/2018,94.06,26294200,92.75,94.07,92.36,1%
TSLA,2/25/2018,352.05,5814177,347.83,354.99,347.1,1%
AAPL,2/26/2018,178.97,37353670,176.35,179.39,176.21,1%
AMZN,2/26/2018,1521.95,4944679,1509.2,1522.84,1507,1%
GOOGL,2/26/2018,1143.7,1503166,1131.86,1144.2,1129.34,1%
GOOG,2/26/2018,1143.75,1514920,1127.8,1143.96,1126.695,1%
MSFT,2/26/2018,95.42,30167890,94.4,95.45,94.25,1%
TSLA,2/26/2018,357.42,4334500,353.5,359,352.355,1%
AAPL,2/27/2018,178.39,38885510,179.1,180.48,178.16,0%
AMZN,2/27/2018,1511.98,4791167,1524.5,1526.78,1507.21,-1%
GOOGL,2/27/2018,1117.51,2135306,1143.7,1144.25,1116.7901,-2%
GOOG,2/27/2018,1118.29,1772866,1141.24,1144.04,1118,-2%
MSFT,2/27/2018,94.2,25842000,95.74,95.84,94.2,-2%
TSLA,2/27/2018,350.99,4785022,356.25,359.99,350.01,-1%
AAPL,2/28/2018,178.12,37568080,179.26,180.615,178.05,-1%
AMZN,2/28/2018,1512.45,4498688,1519.51,1528.7,1512,0%
GOOGL,2/28/2018,1103.92,2456040,1122,1127.65,1103,-2%
GOOG,2/28/2018,1104.73,1873737,1123.03,1127.53,1103.24,-2%
MSFT,2/28/2018,93.77,30011960,94.84,95.705,93.63,-1%
TSLA,2/28/2018,343.06,6066044,352.57,355.24,342.22,-3%
AAPL,3/1/2018,175,48706170,178.54,179.775,172.66,-2%
AMZN,3/1/2018,1493.45,6820462,1513.6,1518.49,1465,-1%
GOOGL,3/1/2018,1071.41,2763443,1109.54,1111.2732,1067.285,-3%
GOOG,3/1/2018,1069.52,2511872,1107.87,1110.12,1067.001,-3%
MSFT,3/1/2018,92.85,36979700,93.99,94.57,91.84,-1%
TSLA,3/1/2018,330.93,6872552,345.01,348.67,330.07,-4%
AAPL,3/2/2018,176.21,38426060,172.8,176.3,172.45,2%
AMZN,3/2/2018,1500.25,6573973,1469.1,1501.05,1455.0101,2%
GOOGL,3/2/2018,1084.14,2462459,1057.98,1086.89,1050.11,2%
GOOG,3/2/2018,1078.92,2271394,1053.08,1081.9986,1048.115,2%
MSFT,3/2/2018,93.05,32815660,91.58,93.15,90.86,2%
TSLA,3/2/2018,335.12,5088789,326.98,335.22,322.97,2%
AAPL,3/3/2018,176.21,38426060,172.8,176.3,172.45,2%
AMZN,3/3/2018,1500.25,6573973,1469.1,1501.05,1455.0101,2%
GOOGL,3/3/2018,1084.14,2462459,1057.98,1086.89,1050.11,2%
GOOG,3/3/2018,1078.92,2271394,1053.08,1081.9986,1048.115,2%
MSFT,3/3/2018,93.05,32815660,91.58,93.15,90.86,2%
TSLA,3/3/2018,335.12,5088789,326.98,335.22,322.97,2%
AAPL,3/4/2018,176.21,38426060,172.8,176.3,172.45,2%
AMZN,3/4/2018,1500.25,6573973,1469.1,1501.05,1455.0101,2%
GOOGL,3/4/2018,1084.14,2462459,1057.98,1086.89,1050.11,2%
GOOG,3/4/2018,1078.92,2271394,1053.08,1081.9986,1048.115,2%
MSFT,3/4/2018,93.05,32815660,91.58,93.15,90.86,2%
TSLA,3/4/2018,335.12,5088789,326.98,335.22,322.97,2%
AAPL,3/5/2018,176.82,27825140,175.21,177.74,174.52,1%
AMZN,3/5/2018,1523.61,5192119,1494.24,1525.38,1481,2%
GOOGL,3/5/2018,1094.76,1366391,1078.13,1101.18,1072.2701,2%
GOOG,3/5/2018,1090.93,1141932,1075.14,1097.1,1069.0001,1%
MSFT,3/5/2018,93.64,23787950,92.34,94.27,92.26,1%
TSLA,3/5/2018,333.35,3820702,332.39,337.75,329.2929,0%
AAPL,3/6/2018,176.67,23273160,177.91,178.25,176.13,-1%
AMZN,3/6/2018,1537.64,4433105,1533.2,1542.13,1528,0%
GOOGL,3/6/2018,1100.9,1160359,1102.103,1105.63,1094.5,0%
GOOG,3/6/2018,1095.06,1497087,1099.22,1101.85,1089.775,0%
MSFT,3/6/2018,93.32,21884540,94.34,94.49,92.941,-1%
TSLA,3/6/2018,328.2,4236483,333.75,336.37,327.03,-2%
AAPL,3/7/2018,175.03,31686450,174.94,175.85,174.27,0%
AMZN,3/7/2018,1545,4164829,1526.52,1545.9,1522.51,1%
GOOGL,3/7/2018,1115.04,1489488,1092.82,1116.2,1089.9102,2%
GOOG,3/7/2018,1109.64,1277439,1089.19,1112.22,1085.4823,2%
MSFT,3/7/2018,93.86,26458530,93.16,93.9406,92.43,1%
TSLA,3/7/2018,332.3,5001940,325.44,332.5,321.74,2%
AAPL,3/8/2018,176.94,24518850,175.48,177.12,175.07,1%
AMZN,3/8/2018,1551.86,3882904,1550,1554.88,1545.25,0%
GOOGL,3/8/2018,1129.38,1726412,1117.2,1131.44,1117.2,1%
GOOG,3/8/2018,1126,1393529,1115.32,1127.6,1112.8,1%
MSFT,3/8/2018,94.43,26957790,94.27,95.1,93.765,0%
TSLA,3/8/2018,329.1,3514367,332.86,333.3,326.274,-1%
AAPL,3/9/2018,179.98,32130360,177.96,180,177.39,1%
AMZN,3/9/2018,1578.89,4508650,1563.5,1578.94,1559.08,1%
GOOGL,3/9/2018,1160.84,2130889,1139.5,1161,1134.29,2%
GOOG,3/9/2018,1160.04,2121425,1136,1160.8,1132.4606,2%
MSFT,3/9/2018,96.54,36913460,95.29,96.54,95,1%
TSLA,3/9/2018,327.17,5502779,324.1,328.49,322.37,1%
AAPL,3/10/2018,179.98,32130360,177.96,180,177.39,1%
AMZN,3/10/2018,1578.89,4508650,1563.5,1578.94,1559.08,1%
GOOGL,3/10/2018,1160.84,2130889,1139.5,1161,1134.29,2%
GOOG,3/10/2018,1160.04,2121425,1136,1160.8,1132.4606,2%
MSFT,3/10/2018,96.54,36913460,95.29,96.54,95,1%
TSLA,3/10/2018,327.17,5502779,324.1,328.49,322.37,1%
AAPL,3/11/2018,179.98,32130360,177.96,180,177.39,1%
AMZN,3/11/2018,1578.89,4508650,1563.5,1578.94,1559.08,1%
GOOGL,3/11/2018,1160.84,2130889,1139.5,1161,1134.29,2%
GOOG,3/11/2018,1160.04,2121425,1136,1160.8,1132.4606,2%
MSFT,3/11/2018,96.54,36913460,95.29,96.54,95,1%
TSLA,3/11/2018,327.17,5502779,324.1,328.49,322.37,1%
AAPL,3/12/2018,181.72,32191070,180.29,182.39,180.21,1%
AMZN,3/12/2018,1598.39,5146149,1592.6,1605.33,1586.7,0%
GOOGL,3/12/2018,1165.93,2198182,1165.05,1178.16,1159.2,0%
GOOG,3/12/2018,1164.5,2106548,1163.85,1177.05,1157.42,0%
MSFT,3/12/2018,96.77,26042460,96.5,97.21,96.04,0%
TSLA,3/12/2018,345.51,8252919,328.61,347.21,326.5,5%
AAPL,3/13/2018,179.97,31464170,182.59,183.5,179.24,-1%
AMZN,3/13/2018,1588.18,6514336,1615.96,1617.54,1578.01,-2%
GOOGL,3/13/2018,1139.91,2153897,1171.83,1178,1134.57,-3%
GOOG,3/13/2018,1138.17,1874176,1170,1176.76,1133.33,-3%
MSFT,3/13/2018,94.41,34794600,97,97.24,93.97,-3%
TSLA,3/13/2018,341.84,5960636,344.92,345.12,336.2635,-1%
AAPL,3/14/2018,178.44,29334630,180.32,180.52,177.81,-1%
AMZN,3/14/2018,1591,4236655,1597,1606.444,1590.89,0%
GOOGL,3/14/2018,1148.89,2092946,1145.8,1159.7599,1142.35,0%
GOOG,3/14/2018,1149.49,1290638,1145.21,1158.59,1141.44,0%
MSFT,3/14/2018,93.85,31971520,95.12,95.41,93.5,-1%
TSLA,3/14/2018,326.63,7952152,336.76,339.81,323.93,-3%
AAPL,3/15/2018,178.65,22676520,178.5,180.24,178.0701,0%
AMZN,3/15/2018,1582.32,4057694,1595,1596.91,1578.11,-1%
GOOGL,3/15/2018,1150.61,1665598,1149.57,1162.5,1135.66,0%
GOOG,3/15/2018,1149.58,1397767,1149.96,1161.08,1134.54,0%
MSFT,3/15/2018,94.18,27317810,93.53,94.58,92.83,1%
TSLA,3/15/2018,325.6,6554568,329.38,332.85,321.1,-1%
AAPL,3/16/2018,178.02,38313330,178.65,179.12,177.62,0%
AMZN,3/16/2018,1571.68,5291848,1583.45,1589.44,1567.5,-1%
GOOGL,3/16/2018,1134.42,2711479,1155.35,1156.81,1131.36,-2%
